ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
2972	21	1	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
2973	168	0	0	0.000000	1.547619	1.547619	0.000000	0.000000	0	0	0
2974	242	0	0	0.000000	1.190083	1.190083	0.000000	0.000000	0	0	0
2975	130	0	0	0.000000	1.984615	1.984615	0.000000	0.000000	0	0	0
2976	109	1	1	0.000000	1.146789	1.146789	0.000000	0.000000	0	0	0
2977	65	0	1	0.000000	1.230769	1.230769	0.000000	0.000000	0	0	0
2978	85	2	0	0.000000	1.694118	1.694118	0.000000	0.000000	0	0	0
2979	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2980	89	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2981	5	2	1	0.000000	4.000000	2.000000	0.000000	0.000000	0	0	0
2982	174	0	0	0.000000	2.241379	2.241379	0.000000	0.000000	0	0	0
2983	96	0	0	0.000000	1.125000	1.125000	0.000000	0.000000	0	0	0
2984	182	0	0	0.000000	1.428571	1.428571	0.000000	0.000000	0	0	0
2985	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2986	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2987	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2988	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2989	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
2990	107	1	0	0.000000	2.392523	2.392523	0.000000	0.000000	0	0	0
2991	2	1	2	0.000000	3.500000	3.500000	0.000000	0.000000	0	0	0
2992	3	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
2993	130	0	0	0.000000	1.792308	1.792308	0.000000	0.000000	0	0	0
2994	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2995	4	2	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
2996	1	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2997	84	0	0	0.000000	1.166667	1.166667	0.000000	0.000000	0	0	0
2998	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2999	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3000	3	1	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
3001	1	2	1	0.000000	5.000000	3.000000	0.000000	0.000000	0	0	0
3002	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3003	67	2	1	0.000000	2.000000	1.477612	0.000000	0.000000	0	0	0
3004	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3005	5	1	1	0.000000	2.400000	2.400000	0.000000	0.000000	0	0	0
3006	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3007	5	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3008	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3009	3	2	2	0.000000	4.666667	4.666667	0.000000	0.000000	0	0	0
3010	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3011	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3012	219	0	2	0.000000	1.621005	1.621005	0.000000	0.000000	0	0	0
3013	35	1	1	0.000000	5.685714	1.971429	0.000000	0.000000	0	0	0
3014	130	0	0	0.000000	1.907692	1.907692	0.000000	0.000000	0	0	0
3015	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3016	213	0	0	0.000000	1.525822	1.525822	0.000000	0.000000	0	0	0
3017	1	1	1	0.000000	38.000000	2.000000	0.000000	0.000000	0	0	0
3018	14	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3019	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3020	6	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3021	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3022	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3023	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3024	2	1	2	0.000000	2.500000	2.500000	0.000000	0.000000	0	0	0
3025	60	0	1	0.000000	2.550000	2.550000	0.000000	0.000000	0	0	0
3026	8	2	1	0.000000	3.250000	3.250000	0.000000	0.000000	0	0	0
3027	5	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3028	21	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3029	1	7	3	0.000000	82.000000	6.000000	0.000000	0.000000	0	0	0
3030	31	1	1	0.000000	2.193548	2.193548	0.000000	0.000000	0	0	0
3031	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3032	67	1	1	0.000000	1.044776	1.044776	0.000000	0.000000	0	0	0
3033	77	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3034	291	0	0	0.000000	2.597938	2.597938	0.000000	0.000000	0	0	0
3035	42	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3036	8	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3037	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3038	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3039	130	0	0	0.000000	1.784615	1.784615	0.000000	0.000000	0	0	0
3040	223	0	0	0.000000	1.165919	1.165919	0.000000	0.000000	0	0	0
3041	130	0	0	0.000000	1.323077	1.323077	0.000000	0.000000	0	0	0
3042	207	0	0	0.000000	1.256039	1.256039	0.000000	0.000000	0	0	0
3043	20	2	1	0.000000	6.750000	4.750000	0.000000	0.000000	0	0	0
3044	130	0	0	0.000000	1.769231	1.769231	0.000000	0.000000	0	0	0
3045	92	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3046	268	0	0	0.000000	1.697761	1.697761	0.000000	0.000000	0	0	0
3047	130	0	0	0.000000	1.569231	1.569231	0.000000	0.000000	0	0	0
3048	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3049	37	1	1	0.000000	4.432432	2.702703	0.000000	0.000000	0	0	0
3050	130	0	0	0.000000	1.661538	1.661538	0.000000	0.000000	0	0	0
3051	80	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3052	4	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3053	3	1	2	0.000000	2.333333	2.333333	0.000000	0.000000	0	0	0
3054	83	1	0	0.000000	1.566265	1.566265	0.000000	0.000000	0	0	0
3055	2	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3056	92	0	1	0.000000	1.858696	1.858696	0.000000	0.000000	0	0	0
3057	115	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3058	1	1	1	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
3059	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3060	130	0	0	0.000000	1.392308	1.392308	0.000000	0.000000	0	0	0
3061	130	0	0	0.000000	1.876923	1.876923	0.000000	0.000000	0	0	0
3062	48	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3063	50	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3064	7	1	2	0.000000	10.571429	4.000000	0.000000	0.000000	0	0	0
3065	10	1	2	0.000000	12.600000	6.000000	0.000000	0.000000	0	0	0
3066	2	1	2	0.000000	13.000000	5.500000	0.000000	0.000000	0	0	0
3067	277	0	0	0.000000	1.812274	1.812274	0.000000	0.000000	0	0	0
3068	130	0	0	0.000000	1.469231	1.469231	0.000000	0.000000	0	0	0
3069	93	1	0	0.000000	1.634409	1.634409	0.000000	0.000000	0	0	0
3070	3	2	2	0.000000	2.666667	2.666667	0.000000	0.000000	0	0	0
3071	130	0	0	0.000000	1.615385	1.615385	0.000000	0.000000	0	0	0
3072	222	0	0	0.000000	1.414414	1.414414	0.000000	0.000000	0	0	0
3073	79	2	0	0.000000	2.658228	2.113924	0.000000	0.000000	0	0	0
3074	51	0	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3075	5	1	1	0.000000	1.400000	1.400000	0.000000	0.000000	0	0	0
3076	1	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3077	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3078	12	1	2	0.000000	2.416667	2.416667	0.000000	0.000000	0	0	0
3079	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3080	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3081	1	3	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3082	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3083	5	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3084	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3085	1	1	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
3086	4	1	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
3087	81	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3088	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3089	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3090	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3091	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3092	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3093	201	0	0	0.000000	1.293532	1.293532	0.000000	0.000000	0	0	0
3094	235	0	0	0.000000	1.106383	1.106383	0.000000	0.000000	0	0	0
3095	124	1	0	0.000000	1.750000	1.750000	0.000000	0.000000	0	0	0
3096	1	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3097	4	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3098	3	1	1	0.000000	2.333333	2.333333	0.000000	0.000000	0	0	0
3099	73	1	1	0.000000	1.136986	1.136986	0.000000	0.000000	0	0	0
3100	130	0	0	0.000000	2.361538	2.361538	0.000000	0.000000	0	0	0
3101	291	2	0	0.000000	1.670103	1.670103	0.000000	0.000000	0	0	0
3102	44	1	0	0.000000	1.931818	1.931818	0.000000	0.000000	0	0	0
3103	222	0	0	0.000000	1.171171	1.171171	0.000000	0.000000	0	0	0
3104	75	1	0	0.000000	1.226667	1.226667	0.000000	0.000000	0	0	0
3105	38	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3106	46	1	2	0.000000	1.500000	1.434783	0.000000	0.000000	0	0	0
3107	103	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3108	47	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3109	1	5	1	0.000000	40.000000	3.000000	0.000000	0.000000	0	0	0
3110	1	1	6	0.000000	65.000000	7.000000	0.000000	0.000000	0	0	0
3111	3	1	1	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
3112	240	0	0	0.000000	1.345833	1.345833	0.000000	0.000000	0	0	0
3113	130	0	0	0.000000	1.053846	1.053846	0.000000	0.000000	0	0	0
3114	3	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3115	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3116	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3117	6	1	3	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3118	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3119	95	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3120	244	0	0	0.000000	1.250000	1.250000	0.000000	0.000000	0	0	0
3121	130	0	0	0.000000	2.169231	2.169231	0.000000	0.000000	0	0	0
3122	132	0	0	0.000000	2.818182	2.659091	0.000000	0.000000	0	0	0
3123	78	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3124	43	2	0	0.000000	1.883721	1.883721	0.000000	0.000000	0	0	0
3125	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3126	66	0	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3127	15	1	1	0.000000	1.066667	1.066667	0.000000	0.000000	0	0	0
3128	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3129	5	1	1	0.000000	7.800000	5.400000	0.000000	0.000000	0	0	0
3130	2	1	2	0.000000	9.000000	7.000000	0.000000	0.000000	0	0	0
3131	1	1	2	0.000000	10.000000	7.000000	0.000000	0.000000	0	0	0
3132	68	1	1	0.000000	1.985294	1.985294	0.000000	0.000000	0	0	0
3133	31	1	1	0.000000	2.645161	2.645161	0.000000	0.000000	0	0	0
3134	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3135	31	1	1	0.000000	1.322581	1.322581	0.000000	0.000000	0	0	0
3136	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3137	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3138	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3139	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3140	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3141	146	0	0	0.000000	1.780822	1.780822	0.000000	0.000000	0	0	0
3142	212	0	0	0.000000	1.226415	1.226415	0.000000	0.000000	0	0	0
3143	7	2	1	0.000000	2.714286	2.714286	0.000000	0.000000	0	0	0
3144	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3145	1	2	1	0.000000	4.000000	3.000000	0.000000	0.000000	0	0	0
3146	1	1	1	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
3147	192	0	0	0.000000	1.354167	1.354167	0.000000	0.000000	0	0	0
3148	13	2	1	0.000000	1.153846	1.153846	0.000000	0.000000	0	0	0
3149	35	2	1	0.000000	1.114286	1.114286	0.000000	0.000000	0	0	0
3150	216	0	0	0.000000	1.138889	1.138889	0.000000	0.000000	0	0	0
3151	121	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3152	4	2	1	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
3153	69	1	1	0.000000	1.014493	1.014493	0.000000	0.000000	0	0	0
3154	124	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3155	130	0	0	0.000000	1.815385	1.815385	0.000000	0.000000	0	0	0
3156	55	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3157	130	0	0	0.000000	1.384615	1.384615	0.000000	0.000000	0	0	0
3158	85	2	0	0.000000	1.611765	1.317647	0.000000	0.000000	0	0	0
3159	79	0	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3160	117	0	0	0.000000	1.641026	1.641026	0.000000	0.000000	0	0	0
3161	45	1	1	0.000000	1.022222	1.022222	0.000000	0.000000	0	0	0
3162	312	0	2	0.000000	1.125000	1.057692	0.000000	0.000000	0	0	0
3163	107	1	0	0.000000	1.018692	1.018692	0.000000	0.000000	0	0	0
3164	3	2	2	0.000000	15.666667	15.666667	0.000000	0.000000	0	0	0
3165	256	0	0	0.000000	1.015625	1.015625	0.000000	0.000000	0	0	0
3166	131	1	0	0.000000	1.679389	1.679389	0.000000	0.000000	0	0	0
3167	130	0	0	0.000000	1.546154	1.546154	0.000000	0.000000	0	0	0
3168	243	1	0	0.000000	1.238683	1.238683	0.000000	0.000000	0	0	0
3169	4	2	2	0.000000	3.750000	3.750000	0.000000	0.000000	0	0	0
3170	241	0	0	0.000000	1.580913	1.580913	0.000000	0.000000	0	0	0
3171	204	0	0	0.000000	1.274510	1.274510	0.000000	0.000000	0	0	0
3172	57	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3173	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3174	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3175	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3176	168	0	0	0.000000	1.547619	1.547619	0.000000	0.000000	0	0	0
3177	1	1	2	0.000000	31.000000	4.000000	0.000000	0.000000	0	0	0
3178	1	2	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
3179	4	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3180	7	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3181	5	2	1	0.000000	3.800000	3.800000	0.000000	0.000000	0	0	0
3182	235	0	1	0.000000	1.012766	1.012766	0.000000	0.000000	0	0	0
3183	130	0	0	0.000000	1.630769	1.630769	0.000000	0.000000	0	0	0
3184	18	1	2	0.000000	11.444444	4.611111	0.000000	0.000000	0	0	0
3185	44	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3186	4	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3187	130	0	0	0.000000	1.653846	1.653846	0.000000	0.000000	0	0	0
3188	156	1	0	0.000000	1.865385	1.865385	0.000000	0.000000	0	0	0
3189	13	2	1	0.000000	1.153846	1.153846	0.000000	0.000000	0	0	0
3190	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3191	91	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3192	147	1	0	0.000000	1.421769	1.421769	0.000000	0.000000	0	0	0
3193	11	1	1	0.000000	2.181818	1.181818	0.000000	0.000000	0	0	0
3194	2	1	2	0.000000	4.000000	3.500000	0.000000	0.000000	0	0	0
3195	2	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
3196	1	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3197	5	2	2	0.000000	8.400000	3.800000	0.000000	0.000000	0	0	0
3198	54	1	1	0.000000	1.111111	1.111111	0.000000	0.000000	0	0	0
3199	4	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
3200	42	1	1	0.000000	2.214286	2.214286	0.000000	0.000000	0	0	0
3201	243	0	0	0.000000	1.069959	1.069959	0.000000	0.000000	0	0	0
3202	130	0	0	0.000000	1.438462	1.438462	0.000000	0.000000	0	0	0
3203	19	1	2	0.000000	1.105263	1.105263	0.000000	0.000000	0	0	0
3204	3	2	2	0.000000	5.333333	2.333333	0.000000	0.000000	0	0	0
3205	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3206	3	1	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
3207	59	1	1	0.000000	1.491525	1.491525	0.000000	0.000000	0	0	0
3208	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3209	176	0	0	0.000000	2.221591	2.221591	0.000000	0.000000	0	0	0
3210	150	0	0	0.000000	1.733333	1.733333	0.000000	0.000000	0	0	0
3211	97	0	0	0.000000	1.278351	1.278351	0.000000	0.000000	0	0	0
3212	254	0	0	0.000000	1.023622	1.023622	0.000000	0.000000	0	0	0
3213	33	1	1	0.000000	1.363636	1.212121	0.000000	0.000000	0	0	0
3214	3	2	1	0.000000	6.000000	4.000000	0.000000	0.000000	0	0	0
3215	5	2	1	0.000000	5.000000	3.000000	0.000000	0.000000	0	0	0
3216	6	1	1	0.000000	4.000000	2.000000	0.000000	0.000000	0	0	0
3217	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3218	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3219	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3220	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3221	271	0	0	0.000000	1.509225	1.509225	0.000000	0.000000	0	0	0
3222	84	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3223	2	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3224	31	1	1	0.000000	1.258065	1.258065	0.000000	0.000000	0	0	0
3225	72	1	1	0.000000	1.013889	1.013889	0.000000	0.000000	0	0	0
3226	127	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3227	17	1	1	0.000000	1.941176	1.941176	0.000000	0.000000	0	0	0
3228	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3229	1	2	1	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
3230	50	1	1	0.000000	1.600000	1.600000	0.000000	0.000000	0	0	0
3231	22	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3232	9	1	2	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
3233	89	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3234	130	0	0	0.000000	1.461538	1.461538	0.000000	0.000000	0	0	0
3235	112	0	0	0.000000	1.812500	1.812500	0.000000	0.000000	0	0	0
3236	14	2	2	0.000000	5.285714	1.642857	0.000000	0.000000	0	0	0
3237	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3238	73	2	1	0.000000	4.000000	2.328767	0.000000	0.000000	0	0	0
3239	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3240	1	3	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3241	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3242	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3243	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3244	2	1	2	0.000000	4.500000	4.000000	0.000000	0.000000	0	0	0
3245	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3246	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3247	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3248	2	1	2	0.000000	4.000000	2.000000	0.000000	0.000000	0	0	0
3249	1	1	2	0.000000	5.000000	3.000000	0.000000	0.000000	0	0	0
3250	188	0	0	0.000000	1.382979	1.382979	0.000000	0.000000	0	0	0
3251	130	0	0	0.000000	1.430769	1.430769	0.000000	0.000000	0	0	0
3252	120	1	0	0.000000	1.008333	1.008333	0.000000	0.000000	0	0	0
3253	190	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3254	163	0	1	0.000000	1.515337	1.515337	0.000000	0.000000	0	0	0
3255	130	0	0	0.000000	1.823077	1.823077	0.000000	0.000000	0	0	0
3256	2	2	1	0.000000	26.000000	2.000000	0.000000	0.000000	0	0	0
3257	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3258	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3259	130	0	0	0.000000	1.746154	1.746154	0.000000	0.000000	0	0	0
3260	59	1	1	0.000000	1.169492	1.101695	0.000000	0.000000	0	0	0
3261	130	0	0	0.000000	1.607692	1.607692	0.000000	0.000000	0	0	0
3262	117	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3263	190	0	0	0.000000	1.700000	1.700000	0.000000	0.000000	0	0	0
3264	69	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3265	3	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3266	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3267	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3268	10	1	2	0.000000	2.900000	1.700000	0.000000	0.000000	0	0	0
3269	161	1	0	0.000000	1.577640	1.577640	0.000000	0.000000	0	0	0
3270	21	1	1	0.000000	2.000000	1.285714	0.000000	0.000000	0	0	0
3271	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3272	130	0	0	0.000000	1.453846	1.453846	0.000000	0.000000	0	0	0
3273	83	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3274	4	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3275	1	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3276	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3277	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3278	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3279	5	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3280	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3281	128	1	2	0.000000	1.765625	1.765625	0.000000	0.000000	0	0	0
3282	353	1	0	0.000000	1.365439	1.365439	0.000000	0.000000	0	0	0
3283	26	1	2	0.000000	1.038462	1.038462	0.000000	0.000000	0	0	0
3284	177	0	0	0.000000	2.101695	2.101695	0.000000	0.000000	0	0	0
3285	130	0	0	0.000000	1.623077	1.623077	0.000000	0.000000	0	0	0
3286	173	0	0	0.000000	1.595376	1.595376	0.000000	0.000000	0	0	0
3287	130	0	0	0.000000	1.392308	1.392308	0.000000	0.000000	0	0	0
3288	3	2	1	0.000000	7.333333	7.000000	0.000000	0.000000	0	0	0
3289	4	1	1	0.000000	6.000000	3.500000	0.000000	0.000000	0	0	0
3290	6	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3291	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3292	2	1	2	0.000000	9.000000	2.000000	0.000000	0.000000	0	0	0
3293	66	0	0	0.000000	2.000000	1.681818	0.000000	0.000000	0	0	0
3294	0	2	1	Inf	Inf	Inf	Inf	Inf	0	0	0
3295	0	1	1	Inf	Inf	Inf	Inf	Inf	0	0	0
3296	0	2	2	Inf	Inf	Inf	Inf	Inf	0	0	0
3297	2	2	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
3298	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3299	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3300	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
3301	7	1	1	0.000000	3.142857	3.142857	0.000000	0.000000	0	0	0
3302	3	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3303	47	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3304	62	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3305	140	0	0	0.000000	1.857143	1.857143	0.000000	0.000000	0	0	0
3306	155	0	0	0.000000	1.677419	1.677419	0.000000	0.000000	0	0	0
3307	224	0	0	0.000000	2.058036	2.058036	0.000000	0.000000	0	0	0
3308	2	2	2	0.000000	13.000000	12.000000	0.000000	0.000000	0	0	0
3309	4	1	1	0.000000	10.500000	10.250000	0.000000	0.000000	0	0	0
3310	1	2	3	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
3311	2	2	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
3312	2	2	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
3313	4	1	1	0.000000	3.250000	3.250000	0.000000	0.000000	0	0	0
3314	1	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
3315	2	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
3316	39	2	1	0.000000	2.000000	1.461538	0.000000	0.000000	0	0	0
3317	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3318	1	2	2	0.000000	12.000000	11.000000	0.000000	0.000000	0	0	0
3319	2	1	1	0.000000	8.000000	7.000000	0.000000	0.000000	0	0	0
