"MCL1.DG_BC2CTUACXX_ACTTGA_L002_R1","MCL1.DH_BC2CTUACXX_CAGATC_L002_R1","MCL1.DI_BC2CTUACXX_ACAGTG_L002_R1","MCL1.DJ_BC2CTUACXX_CGATGT_L002_R1","MCL1.DK_BC2CTUACXX_TTAGGC_L002_R1","MCL1.DL_BC2CTUACXX_ATCACG_L002_R1","MCL1.LA_BC2CTUACXX_GATCAG_L001_R1","MCL1.LB_BC2CTUACXX_TGACCA_L001_R1","MCL1.LC_BC2CTUACXX_GCCAAT_L001_R1","MCL1.LD_BC2CTUACXX_GGCTAC_L001_R1","MCL1.LE_BC2CTUACXX_TAGCTT_L001_R1","MCL1.LF_BC2CTUACXX_CTTGTA_L001_R1"
5.51547652696561,5.65687012805023,6.31797103253191,6.13611433175818,3.67212128214711,3.99024251326866,7.03509764654734,7.41584868854127,8.94125357911532,8.34602716615376,4.15238062058315,4.29425465154152
-0.826929572949346,-0.399953214671564,0.743345808205058,0.46672807097692,-0.748620024196436,-0.707513024375796,0.983708715349409,1.27852842737542,2.55161369307519,2.1921786068242,0.201718108202404,0.334350360733842
-1.52086495402916,-1.25595488957332,-1.15470971441475,-1.35173782193051,-1.62080286134807,-1.38612694603566,-0.700413449189172,-0.976912695836376,0.861702263007471,0.811708697090538,-0.231971068833195,-0.527613743455997
-1.64869702470706,-0.224640485717837,0.673948138804315,0.345932842025273,-0.568955397451387,-0.654539975963985,1.41510573329451,2.02352787668751,2.89371869326238,2.48699343106697,1.69083216560394,0.788666105420393
1.01161027164646,0.189192532623143,1.14589686278909,1.64728597299819,1.26111679412141,1.5975390022322,2.53950756910149,2.98671426160973,3.80806266350728,3.2137845484233,4.235989841389,4.32520181139521
3.07269342449024,2.75025140976826,1.93906045525526,2.1964660240859,3.12342225866031,3.203386175038,2.237836854311,2.17339851423534,1.44145486134695,0.921529819707484,1.18509158400264,0.849086408244617
0.561163597951638,0.421130270836783,1.01968860522215,0.127949992507628,0.1587201441517,0.572233890202908,-0.677097891740511,0.095890991255782,-0.201228980487747,0.0392712547329216,-0.347898127718428,0.191386986478286
5.57384092232808,5.65325661035796,5.75499741044634,5.56962406007139,4.17700279570493,3.97736005618494,4.7320244988992,4.70349278166347,5.25108915115421,5.29464694675844,6.09534312097259,5.83613849691748
-0.823354871056149,-1.57413066225044,-1.37647949212549,-1.10399150677355,-1.56689305713148,-1.67753241356169,-1.5490998382836,-1.66439196100727,-1.22882493801942,-1.00672299479768,-1.13870400395116,-0.753779460585978
4.47045609374029,4.31270566041644,4.50583486793382,4.54998854481772,4.46681855819224,4.23752622219768,3.96595861635307,3.91308068154634,3.74147465828924,3.60690368235379,3.76089341413317,3.92994701096264
3.89373638486572,4.14932234500047,3.73594321520776,3.33809863441496,2.92926861789332,3.24392589844305,4.26509951952357,3.48167343485652,3.41561269917122,3.53303309341342,3.33260139492746,3.62053516745286
1.60617951694896,0.815489405660494,1.22233589393041,1.23383399076127,1.16614339391192,1.12933040989527,1.31294796240391,0.973662667566176,-0.957544384754098,-0.975052839652555,-0.501661288254547,-0.283500422782593
4.2618430314637,4.13649417305968,4.61274880797657,4.56822752116421,4.00838802969021,3.89485078441564,4.62124053736589,4.78526666199215,4.38017523875785,3.10056014908648,2.92920123328266,3.44683914967043
2.84078802516496,2.83036190407202,3.09489475102489,2.9688731771996,2.48626087979878,2.24010452347467,3.05296724436795,3.08838824136682,3.82690597917628,3.46683601722961,2.26937212500115,2.21801559532038
-0.389808001331208,-0.953289122573827,-0.539325680510664,-0.577863999598691,-0.620193657583121,-1.49532836303052,0.0942566328452993,-0.143990451499165,-0.686737084313571,-0.911796753264382,-0.619846396882722,-1.03242502387339
2.39446106771742,2.33034375869494,3.27280619747102,3.14835584000793,2.76255051753255,2.84341741939141,4.21258873807235,4.27371542263007,3.59796288583507,3.30452219618944,2.66907361186879,2.61334127529928
4.09056007244033,3.65200213003759,3.63982737934709,4.03785266143245,4.1597345808859,4.58155864521042,4.14330171995436,4.48442186716263,4.87599292640877,4.7272289363084,4.68427093040409,4.94516234965186
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2.96205279294306,2.81877981733591,2.64469308509923,1.45361417278402,1.64769885499825,2.13770031880745,2.72642861147071,2.55322381564683,2.39261058173204,2.26159841081237,2.67584114351107,2.19428443135779
-2,-2,-1.82463180767721,-1.83308094894883,-2,-2,-2,-2,-2,-2,-2,-2
3.50810990837013,3.100251513657,2.8087306077311,3.25114327988926,3.24963792258608,2.68245753104274,2.45584765775485,2.99221339295973,3.07510075103098,3.57685963499531,3.61428245698275,4.14335799519049
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-1.88659761894586,-1.44711769582599,-1.44171270414458,-1.62769174343209
5.67401736671236,5.84933561655461,5.80442252112035,5.4751202572995,5.38211855569337,5.25622143388034,6.3761818145644,6.26430580669537,6.41339249140177,6.34659835632682,6.92258610477732,6.87446199302804
4.50440483379852,4.8295652625802,5.06567737212262,5.26879331094939,5.06062363663084,4.65245945772256,5.23717773494473,5.24395671018826,5.42802722162103,4.27023468817373,4.33651807262252,4.96618237659743
9.09899974439975,7.94375171598166,5.7399314043108,6.24081434289386,5.63867660628568,5.43888208380073,4.79835105878647,4.49073197803769,3.03874108358823,2.41018966415977,-0.818770064436097,-0.779158061299956
-0.0972462388158726,-0.219656562210153,0.0739551889562698,0.295042367647702,-1.62612571358519,-1.14252638340151,-0.564559922367884,-0.310646843742924,-1.28654002047469,-1.2111818388646,-1.86427089956892,-2
2.78916633312728,2.45597777425372,3.13979768023801,3.27434259230523,3.62857046969333,3.69489538880094,4.36080597102933,4.35775764023322,4.07430485937762,3.82763882616008,4.0288626241038,4.02298849395596
4.91706093383564,3.87226907450734,3.5791970326774,4.25524897594794,4.09180402651084,4.15766121465579,5.34636150306179,5.67718306687528,5.25545433670776,4.98356543286964,3.48889806516856,4.07874526164623
4.73987505886743,4.65158950284568,3.77189361896022,3.54087102324591,4.12802370497203,4.1012578535191,4.34298863131681,4.5054715203863,4.1098681046237,3.78971682682054,3.15549513578887,3.18162733092253
-0.813655760420555,-0.176487297412373,-0.976532341171095,-0.802824565784698,-1.37602988429199,-1.17417281346143,-0.149787369956884,-0.608518277512485,-0.976818833243579,-0.853173802995407,-1.54391927458188,-1.58032804706247
-0.486934273637099,-0.854252193215507,-0.574660306329377,-1.09495447491231,-0.734282749110792,-1.24659268570788,-0.864690250107489,-0.785355235450793,-1.65025768933224,-1.47781236648979,-1.40262594898724,-1.44299786021034
6.69944844103287,6.33466294902686,6.94950278922932,6.96138072974682,6.55825680573133,5.57270152028131,5.59154232509999,6.26754412448406,6.31855011031037,6.37411221917266,5.41137864069014,5.82272035597482
0.150070044408007,0.318994035023801,-0.105767436173074,-0.416746491691076,-0.522718344613959,-0.414525296327164,0.533518667080855,0.565466239346995,-0.435673746391486,-0.166921885564704,-1.47841310923883,-0.945446281025128
6.52468893795665,5.98434526442367,7.09142925917639,6.85108721763758,6.40456887863206,6.71384051726023,2.48411376779225,1.5113746583538,-0.570664846851868,-0.227082691965461,-0.787712038449553,-0.598764333183907
4.83534319362987,4.60984003731747,4.89922028589663,4.5327856432719,3.97196994814434,3.95133318933794,5.79649498993962,5.71279611890986,4.59275364280868,4.32641732357217,4.03856822889612,4.07944855750907
1.52993004275426,1.65414414666372,1.96842490964966,2.31035692563908,2.59723575516848,2.42204194067791,1.69114675069899,1.82535426643744,1.10720502533837,0.346706365456361,0.0960836297007969,0.684587453353686
3.68450533883698,4.09642634453482,4.78138124005859,5.01974329206395,5.44026794527793,5.32438742179654,4.45577138892984,4.23203596854668,4.57757921018764,4.30836696362685,2.41584437304003,2.52831204555245
-0.306598834521783,-0.099242132690365,-0.13820346233561,-0.511613491098703,0.347285163703195,0.588217132559063,0.668436749997083,0.836937327547318,-0.706492055686974,-0.49710626794478,-0.908234176661142,-1.19508431150059
4.76062372491588,4.39589081072301,4.96388630312348,5.0286901546659,5.79770677792179,5.88254069556454,5.52336431313407,5.49336192337951,4.93351876271098,4.68527646961726,4.50009202351243,4.26755336546993
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5.340728689884,5.14568549675104,4.26282868775112,4.18261051161613,4.68107836935287,4.57524724160924,5.80441326890945,5.74947673285587,5.65126731435556,5.33602736329245,4.9930861633485,4.96938766580097
12.8188115421421,12.2133367771204,11.4677040811364,10.4835787779457,11.0326884157779,12.2684221083801,11.9453426963051,12.1767415046233,10.2385757329197,10.7200813489565,10.4691859541349,10.9751285356781
6.43677426243312,6.30755285938147,6.75457974012762,6.5590341646746,5.51313570204447,5.23772324740219,6.45633071826345,6.26594588680662,7.45843321244687,7.46600889061499,6.0893105921713,5.23674518632404
3.65522652104766,3.3792870440399,1.69954506849745,2.3926987980531,1.84556419633743,0.71275517566411,3.4652460252943,4.11734562487081,0.91286565605225,1.48203347045185,2.57647747267826,1.60410564484664
1.38939995303946,1.40132286524266,1.76382229125249,1.26697902783905,0.50249317078504,0.378914659999309,1.2054570725257,1.06646178936961,0.978212125045813,1.15486843519589,2.50721297754402,2.4444045322052
5.05821188061456,5.05909053865048,4.88646636622942,4.54416136618533,4.35420224973716,4.62155743370017,5.74123832524443,4.7992448236943,4.12178502650895,4.25441091175059,4.48682108554381,4.77685014526725
3.66605217173808,3.41140624165063,3.17571281908796,2.98722255017016,3.0616671738493,2.76951212680725,3.77688081650831,3.77882160454631,2.42268600564237,2.10165583718565,2.27217715994874,2.35852149557816
6.08262990655454,6.12862295904921,6.59269469276265,7.22867350293888,6.75061766526998,6.62755566090412,6.65321353140775,6.825119269142,6.20377225800211,5.62953852329424,4.17831848780911,4.40566218517209
-0.818228757530789,-1.02721087307565,-1.51470698733882,-0.0120822386829162,-1.00221838610215,-0.498398509870981,0.245530534453221,1.20919908209553,-0.120064585016663,-0.0116604485083314,-1.70432090470756,-1.71060260300168
5.52663940079265,5.77843594777281,6.27816204359754,6.62497974783318,6.69528796025314,6.63383906200624,7.32643788174358,7.18985242840325,5.62596748447624,6.02580573593711,4.27911391511508,3.3240712721627
-2,-1.82451839482411,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
4.07862779806134,3.18173406354574,3.27819638293217,3.60208562816939,3.93158142807423,4.24798346325462,3.61336033733193,4.13250622482704,3.04581810557053,2.75816668304683,1.63617241737096,2.2509078929122
-1.15158541690747,-1.33019065541826,-1.70553637001076,-1.82026967575564,-1.82843621510205,-1.67169765019029,3.19007447677916,3.77026722885588,1.67914435331589,1.81108076190168,2.84039195340507,2.446316413299
3.40189016520612,3.37543048017617,4.22254818353707,2.69974281951674,2.75416888525454,3.15963899195683,0.643129102085475,1.0856914618347,1.5650906005309,1.84915459628767,1.29991667354086,1.0193237878071
2.34871101538215,2.05956753785823,2.12440477001204,1.61420416844367,0.389475121857404,0.681268212890386,2.19208811280332,1.99566888521449,3.06145644330688,3.29576800570029,2.61266694005786,3.06125093973512
-2,-2,-2,-2,-2,-2,-1.8561450153321,-2,-2,-2,-2,-2
6.64477812897018,6.32016512716149,7.20922887183828,7.01285983127481,6.1877231296575,6.04201718102517,5.79785896225687,6.05199651719287,6.07524606773169,6.07491230239608,4.30566128122385,4.39339293589456
3.9546339762868,4.0030387016896,4.39117700797702,4.20369728744456,4.0952974980325,4.14617719247128,3.6893966564122,2.78552117351773,2.50999545898315,3.10511288314857,2.66134234855466,3.35050380208349
-2,-2,-1.34096756469648,-2,-1.43149212247748,-1.45773300387311,-2,-2,-2,-1.66883430958235,-2,-2
-1.87763498089504,-1.58756853307053,-1.84048453858848,-1.64948651301977,-1.53643484323548,-1.84334343525029,-2,-2,-2,-1.82943827568784,-2,-2
0.260484534477195,-0.245194537679679,-0.190940681254913,-0.708600617318008,-0.29060795404788,-0.257506249029563,-0.873316434995445,-0.305734452321384,-0.816208573948178,-0.708267050882444,-1.39784323215779,-1.53598012200532
2.68718714768272,2.74927118314812,2.64959904033558,2.86141755450238,2.66416334100983,2.88970013079751,2.99893029695416,2.8148141982665,2.7043977672413,2.41904859314861,1.87252064230629,1.19359956764065
3.93214690206496,3.9078350462754,4.28713933633437,4.40981074890584,4.35096692784188,4.33483500058394,5.26617429027372,5.21413686695425,4.8495322938753,4.52931839551654,4.15367785151229,4.20757652887096
3.08198841545331,2.09759206832511,2.6841857959574,3.24422742571849,3.31833013431909,3.46927269831785,2.44633939524532,2.23925173015837,1.31874739816339,1.07150592141253,0.604988322852313,0.749610199278663
-0.157502793159509,-0.469946177436578,-1.0652102219893,-1.24092245839339,-0.816667665005943,-0.900297343639085,-1.38252052567204,-0.907564557980077,-2,-2,-2,-2
0.983641927848471,1.09902838030469,0.823204280298093,-0.379473866516814,0.493486638300261,0.359710628771593,-0.581777440690003,-0.79667783876722,-0.926497510846953,-0.289190046363614,-1.3249187800538,-2
4.01322366007896,3.79662018300646,3.85960720819576,3.65088263627995,2.73997730929668,3.0837395998237,4.10512631108696,4.13979450586229,3.61302961409563,3.7112246052433,3.45796646745886,3.14209661201228
7.63425493181761,7.33168130779911,7.59174953663881,7.60343357073174,7.1506383318585,6.20729358098555,6.14031283211908,6.49700461209201,6.40099848293633,6.33243081154017,5.9945041791457,6.24436454236636
2.01125471288078,2.25042483262197,2.55759242559359,2.80115350407935,0.630375532201955,1.11506905459601,-1.33332315635617,-1.22006774032495,-2,-1.49988582138267,-2,-2
5.4931631028135,6.26615144091592,6.13259506611139,6.00545183650815,5.34449999392869,5.29382004040252,5.75264601750929,4.9506327687573,4.59546737694193,5.26126756332604,4.02436267322497,4.47098040238648
4.54089055641687,4.57326083551733,5.24176726629371,4.81692502181912,3.28821404931973,3.01496618460302,4.75945722712428,4.65914123513287,3.30154128438702,3.11074304783547,2.79682802464803,3.05581268018845
-2,0.499964661980623,0.569359913722796,0.766572169590391,1.54409336619814,-2,0.478749539375634,-2,-2,1.16137103533838,-2,-2
-1.00180935187441,-0.99333975739368,0.665682189732558,0.584658401638586,-0.639457687005194,-1.21750428875266,-0.793490833746867,-0.652753135340875,-0.364101193126099,0.000149262699107693,-1.55881507842687,-1.23559919513946
5.14431715438949,5.5136876632971,5.58974776195733,5.85196815667139,5.87386607336747,5.69944342817342,6.80864590649666,6.56243154561127,6.06334179139853,6.00579930950559,5.3811366671224,4.54529676885835
5.07459930088525,4.85900390041846,5.48699817462837,5.23236532245889,5.45588640275783,5.45657879076831,6.33559911248978,6.23958510306782,5.9449406544883,5.76355734404374,5.21264043344686,4.95072390868463
-1.72694719096241,-1.84711933937473,-2,-2,-2,-2,-1.7270444173863,-2,-2,-1.73175547296664,-2,-2
-2,-2,-1.84232403703656,-1.84583020136318,-2,-2,-2,-2,-1.40911917805366,-0.371294109082736,-2,-1.3234857561298
1.04292904808528,1.49776197394718,1.48048775434143,0.592741568995559,0.349188941865656,-0.0278533328752391,0.726868631193771,0.706920955758334,0.778259243153389,0.893959399151088,-0.0164189961395165,-0.27763752077172
1.597392862725,1.70738349699329,1.75782935336933,2.16859989566107,0.883268355480745,0.188791283957177,1.98379117796722,2.11114553643576,1.788102717907,2.0742526451202,2.08525324387714,1.43062563777568
0.962461798787661,1.07103387259676,0.771535141260784,1.0897229768823,-0.369099057940222,-0.299485755386553,0.243547375418519,0.589678071194053,-0.817493834337633,0.522770306694356,0.865667787201693,-0.690060706192702
-2,-1.02296515224831,-2,-2,-2,-1.07652719907211,-1.43335980428955,-2,-2,-2,-2,-1.07679378085136
-2,-1.1006252528845,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
3.20568744313563,2.86646453603474,3.83799364060681,3.66040703912771,3.90266944208745,3.0007087656477,4.24556803712052,4.57628388020315,4.15542471154857,3.27446727843888,2.79158420899149,3.18923745545247
-0.651839373136998,-1.37329468074942,-1.32805538984832,-0.825301751205098,-1.49150751363253,-1.17109331720485,-0.53408172517611,-0.541565727439768,-0.904948028267461,-1.07511382618085,-1.63347841160017,-1.538877556226
-2,-2,-1.77699600708038,-2,-2,-2,-2,-2,-2,-2,-2,-2
-1.45460529560585,-1.84663293878316,-2,-2,-2,-1.72023590744856,-1.67611811088882,-1.69992561405487,-1.72505363438326,-1.73897481441126,-1.70652474444243,-1.72013648329842
-1.01626507108539,-1.66401648217849,-1.67106088007791,-1.20819003533576,-1.54589416410741,-2,-1.42604560437805,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-1.43335980428955,-2,-2,-1.25271007472696,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2.59549610972383,2.29069804435158,2.31619671336328,1.97866524810484,1.48092283577868,1.71841292492506,1.58806368527607,1.323282065381,2.08747251151568,1.15957585753348,1.59406755890114,1.1644205335709
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-1.5262913858042,-2,-2,-1.46885848302193,-1.7344735338151,-2,-2,-2,-1.26596681682434,-1.71796291946831,-1.45167393196139,-2
-1.25271007472696,-2,-1.07679378085136,-2,-2,-2,-2,-0.469049493012326,-1.07652719907211,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-1.86614537312842,-2,-1.81040823012923,-1.66369170867855,-1.87204278883591,-2,-1.86222795930848,-2,-1.88103494130848,-1.74233870178317,-2,-1.8630796033723
-1.82684284786033,-1.67914934965573,-2,-2,-2,-1.43908972181999,-1.12157564822327,-2,-1.04958773031759,-1.47351956745961,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-1.02783482090017,-2,-2,-1.0451269599869
4.04175716899916,3.83571710915493,2.8760597887324,2.85196712307242,3.16302786018729,3.52913833971802,3.80354539542581,3.88179239792155,4.21314023278046,3.83279347931597,3.34486394245352,3.36223276025484
-0.464255290841078,-1.07386229421292,-0.312460649006978,-1.64951670899371,-1.29814535822516,-1.07810814912339,-0.886460058086556,-0.805211501071601,-0.865455347208358,-0.733308983378819,-1.54683390377768,-0.996161830454046
-1.83996316748726,-1.94766614889557,-2,-2,-1.96946202596137,-1.9701706472251,0.812505370214682,1.64710945950996,-2,-2,-1.75204507270125,-1.93917108409954
0.779879321612611,1.54310257659604,0.838363320028341,0.79439380082641,-0.0674695127236743,-0.713421426390056,-1.68269090477399,-1.07161269935563,-0.553183036554543,1.19551523391437,1.49298086607051,0.915635948725869
2.76738581778428,2.39700771339569,1.70223053289107,1.81558788708908,1.92541573087351,1.50922559917181,1.50601499299746,1.44698355090091,0.963100066799287,0.759734676451395,1.67645321481679,1.4983935674175
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-1.89502177550606,-2,-2,-1.88040451509306,-2,-1.80052614677947,-2,-2,-2,-2,-2,-2
2.68144338338001,2.61886782794617,2.38853439143716,2.32447690038856,2.27476082426828,2.29127346269224,2.08177204455289,2.11712510869229,0.870863551999295,0.168696669707902,-0.0680007120313579,0.356345507974894
4.77204634585541,4.9982082208373,5.49152335387585,5.44820171299326,5.8150358020121,5.45908518056447,2.34535153878091,2.66839451521872,1.54526513491886,1.43488299233184,0.232855613980265,0.225220777095339
-0.22840763697502,0.0787999548409189,0.678100409191774,1.075620584171,1.49220463878989,1.14803562770701,-0.61848705293404,0.0728482735382247,-0.450097941969944,-0.731110940929789,-1.08017078728984,-1.36006930096457
3.54964251235684,3.41338888316932,3.70656591005587,3.73969612201554,4.24194672114963,4.30115767026448,5.33348524791963,5.21829044682297,4.45260769831294,4.11626218042826,4.23602605010204,4.29717822037174
-0.137110297503078,-0.745723703071802,-1.34396944090054,-1.50328506002174,-1.33808613686276,-1.12883185754577,-1.31818409019299,-1.12046393424834,-1.7636327988952,-1.71840419746371,-2,-1.84192479982484
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2.94218329326734,2.94733605099161,3.176987240286,2.78330670644318,1.84130274942186,1.84869228679074,2.55633307541279,2.65242600953156,3.32310634704336,3.30860243994318,2.911451026714,2.96590104037832
-0.974943716321315,-1.35483119139135,-0.834571939442048,-0.992887103795505,-2,-1.85878536217622,-1.86194275723029,-2,-0.888622365353421,-2,-1.53199497936818,-1.70680658406625
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2.57970646089381,2.29056593363911,2.03511545961244,1.90484767848224,1.99906465135262,2.83817115172163,2.52096178709429,1.39333053172353,0.666452959206538,0.662444198662785,-0.263395530651204,0.37250536449828
4.3971666795538,4.29270622979716,4.50384530809947,4.23873336783657,4.37848903939265,4.16308085712514,4.11852549277935,4.1583469802158,3.5874531954309,3.73270579856667,2.55928293571919,2.47225725428644
4.80260729976077,4.89796494439668,5.300582652209,5.42336516878704,5.02321718592546,4.71734579286064,4.79929846467348,5.0211110526396,4.7439374682484,3.79355981678479,3.12705211028346,3.51190184403483
1.11384434659017,0.860324872305135,0.440400210100019,0.575854716277574,0.120354166419606,-0.0178477385189386,3.42892991980225,3.19577528250574,2.47301285555205,2.06515420276954,0.166438002562418,0.22324809347322
3.13659931580303,3.52368391073995,3.59088019513647,4.14921487926826,4.19249267314849,4.36570409909915,3.97859562964952,3.98831826873243,2.45812000396418,2.08981728383172,1.29102008726474,0.152328725413712
-2,-2,-1.4186950227393,-1.67688789669417,-2,-1.58689472101542,-2,-0.947135610827016,-2,-2,-2,-1.58675428222894
5.28324262954692,4.46271795192739,3.99837506875792,4.68212597020479,4.83225350503064,4.95422621421023,4.05649667820559,4.36623919385882,3.93499083469827,4.11724456700111,2.03229279873448,2.15736077510548
-2,-2,-2,-2,-1.88846580307045,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-1.31871943201426,-2,-2,-2
-0.525332097638069,-0.915604162124362,-1.28872958948879,-2,-2,-2,-2,-2,-2,-2,-2,-1.27481073611445
-0.605569341071187,-0.23297821851668,-0.637178120483123,-0.241315367170039,-1.75083034468049,-1.86099769023725,-0.526007173105892,-0.0662894295969685,-1.00088988242162,-0.125364538536206,-0.0638849580391721,-0.314524391585384
4.29135300449559,3.86070704666135,3.90052791041131,3.51647456216881,3.27601363768968,3.13403578192713,3.31626441320438,3.30843678560028,3.33673387592669,2.86368794144172,2.43008308341822,2.6364223106054
-1.82970361201136,-1.33147897845269,-1.50830108133419,-2,-1.84151129513002,-1.82102810106264,-2,-2,-1.9082417319232,-2,-2,-2
6.31370217760693,6.07229090990377,6.47359726012261,6.24480600867635,5.85476955461368,5.57425430684427,6.73092771084473,6.76725890441427,5.8175677786919,5.67913624977806,5.40277668372156,5.44747235497621
2.46581656886728,2.35372422274574,1.60241502173198,1.7671078197803,1.92610174447968,2.45562490579543,2.84181019689854,2.79831684211755,2.93848745167004,1.92272103317123,1.75602735758463,2.09850209415656
-1.80187267536497,-1.3257420202891,-1.36138645256282,-1.16255346336361,-1.45131560501272,-2,-1.0254683308704,-1.20983034679319,-0.197378366884437,-0.168781405335507,-0.690729054958969,-0.906315489754606
7.20811441219072,7.41693183482472,7.39323570883242,7.37250721846191,7.86486158782129,7.90155367727168,7.26158074522332,7.15278639076688,6.96343645509913,7.0251944026121,6.52603481999829,5.71319531626149
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-1.88708124817689,-2,-1.62306082289863,-1.6165089608899,-0.923368741187451,-0.894465203069903,-2,-2,-2,-2,-2,-1.88125399095269
5.33211929121718,5.01182756896946,4.71625599629996,4.65966246548939,5.85421846049626,5.74522110287307,0.308755625302689,0.854048688840277,4.03894134032892,4.41490656885734,4.60352341013604,4.38944438788735
2.34152149013644,2.9385357288636,3.13270969722094,2.00077610784984,1.54446955286358,2.14466017767638,2.461944315625,2.85653480610755,2.86934605065164,2.65827812000097,1.37432304146782,1.15390031911759
9.5101870165177,9.61729241100324,9.59231843456455,9.3759970295771,7.84890304367132,7.66698305275181,9.78373500271909,9.86921253332885,9.71644363734226,9.68652187508439,8.64424618932484,8.46396377522583
0.334657580932916,0.766561764888225,-1.16539436381564,-0.226623040598185,-0.508425802985996,-0.721551305916859,1.12453087584544,1.46333022167243,0.101398223137288,0.413958691010034,1.39769900294734,1.33476223661289
6.21282898278067,6.3650784117639,6.16186155014323,5.8671868568651,5.30504637801069,5.3724450139439,5.616438323853,5.59331830916966,5.99844172469975,5.75898766894322,4.95799085943766,4.94027733235018
-1.46896456132216,-1.52230883962123,-1.21664296315405,-1.37175088282972,-1.8584395325581,-2,-1.16893774257351,-1.43670608995877,-1.91824441762104,-2,-1.58111055291966,-2
1.30555226628214,1.56612883195325,0.999435190690411,0.345981153777346,-0.00759592500380189,-0.22933555597103,4.04720571285389,4.0824771018482,2.88278785395838,2.44967138763999,2.48693540462618,2.49110659827458
-1.88004885090456,-1.85198837734276,-1.84359241067875,-1.8177141253329,-2,-2,-1.85448498544679,-1.43163064951127,-1.70239008125817,-1.91395226384247,-1.76114924136582,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
4.97778840478327,5.42654580819198,5.30950269729029,5.29013323621422,5.16148846150883,5.2349087726382,6.15847035784932,6.00447519853801,5.64843146565734,5.6787841179797,4.49017840596047,3.64425685188256
-0.767277401822491,-0.82845696535372,-0.137920459932602,0.0832995816741005,-0.297452516229422,-0.0391856363331913,-0.0150016330041963,0.686079812512979,-0.552398312701576,-0.54135428766612,-0.702239672205857,-0.470250448564906
-1.72159485481391,-1.91989033196769,-1.84746685680238,-2,-2,-2,-1.72169380923892,-1.29900150138044,-1.57258192542925,-1.72648873638107,-1.6261677346612,-1.58159995884996
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.74360864846285
0.0760166245199911,0.911049620330656,0.34358962661757,-0.524047070950279,0.111575502504387,0.240657416937415,2.54793440525839,3.4404822389617,3.44962890373548,3.8616038883333,6.20824472818123,6.12418978432152
3.20285532762798,3.70100094668402,2.79309549498715,3.35575268372663,1.65488804569096,1.68762341284574,0.308679294046752,1.17021901015934,-0.436121591706506,-0.380076386017634,0.182786577833691,-0.0133842345845646
4.3760298730129,4.07941903043485,4.20660932327305,4.31925090357488,4.26297326718989,3.24784978970213,3.25700290649898,3.7460455518909,3.75532499743245,3.90946968273872,3.90875999300981,4.23634485834925
0.446366573312944,0.242660569126336,0.236428322530823,0.438737248662091,0.461820537517309,0.354590834228196,-0.897093016695342,-0.975162108700743,-1.2020323897433,-1.19482373055118,-1.05039549215122,-0.788288288545513
3.37170822268912,3.45465560306371,3.47314094559136,3.2514099843149,3.40570570049034,3.51243765709051,3.28414418364418,2.5850934726412,2.22772935570752,2.53208413794256,1.93662854331077,2.14392574839611
5.80604351305411,5.79131547642048,6.56650682280469,6.37900272988465,6.00438036063292,5.72894611838688,6.82554920069852,6.5318588963358,5.70625158151043,5.53539382102311,5.67097705036775,5.6807504508743
3.71390583302345,4.02137199411575,4.08851964919891,3.98795387117849,3.76607735533744,3.34284611501205,3.99749705844591,4.32949419708356,3.81968968838812,2.55104888239606,1.86138364227786,2.47536734318258
-1.81163975518186,-2,0.0584273794678819,-0.224778655946175,-1.09169563835453,-0.99507624700617,-2,-2,-1.74121121113905,-1.54277305008075,-2,-2
2.49327869913949,2.65804876239562,3.12472053524191,2.75392963705662,3.26172418330804,3.82326315693781,3.59107844444649,3.39074952254759,3.12921765566628,3.47548518266698,0.794505100102061,-0.211491575477475
4.28220818340353,4.64095514145186,4.23986507386312,4.23860732913386,3.80648240756784,4.03338095281488,5.73912536019397,5.69128960105567,4.05136104104752,3.93456170815758,4.52045905071495,4.35695974962032
