ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
355	129	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
356	130	0	0	0.000000	1.476923	1.476923	0.000000	0.000000	0	0	0
357	180	0	0	0.000000	1.444444	1.444444	0.000000	0.000000	0	0	0
358	204	0	0	0.000000	1.274510	1.274510	0.000000	0.000000	0	0	0
359	130	0	0	0.000000	1.884615	1.884615	0.000000	0.000000	0	0	0
360	210	0	0	0.000000	1.628571	1.528571	0.000000	0.000000	0	0	0
361	179	0	0	0.000000	1.452514	1.452514	0.000000	0.000000	0	0	0
362	130	0	0	0.000000	1.292308	1.292308	0.000000	0.000000	0	0	0
363	130	0	0	0.000000	1.307692	1.307692	0.000000	0.000000	0	0	0
364	130	0	0	0.000000	1.876923	1.876923	0.000000	0.000000	0	0	0
365	297	0	0	0.000000	1.373737	1.373737	0.000000	0.000000	0	0	0
366	234	0	0	0.000000	1.666667	1.666667	0.000000	0.000000	0	0	0
367	139	0	0	0.000000	1.870504	1.719424	0.000000	0.000000	0	0	0
368	101	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
369	43	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
370	290	0	0	0.000000	1.437931	1.437931	0.000000	0.000000	0	0	0
371	118	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
372	196	0	0	0.000000	3.224490	3.224490	0.000000	0.000000	0	0	0
373	185	0	0	0.000000	1.610811	1.497297	0.000000	0.000000	0	0	0
374	103	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
375	47	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
376	130	0	0	0.000000	1.423077	1.423077	0.000000	0.000000	0	0	0
377	393	0	0	0.000000	1.646310	1.646310	0.000000	0.000000	0	0	0
378	130	0	0	0.000000	2.753846	2.753846	0.000000	0.000000	0	0	0
379	216	0	0	0.000000	1.805556	1.708333	0.000000	0.000000	0	0	0
380	277	0	0	0.000000	1.407942	1.407942	0.000000	0.000000	0	0	0
381	219	0	0	0.000000	1.187215	1.187215	0.000000	0.000000	0	0	0
382	252	0	0	0.000000	1.031746	1.031746	0.000000	0.000000	0	0	0
383	180	0	0	0.000000	1.444444	1.444444	0.000000	0.000000	0	0	0
384	250	0	0	0.000000	1.348000	1.348000	0.000000	0.000000	0	0	0
385	172	0	0	0.000000	2.069767	2.069767	0.000000	0.000000	0	0	0
386	130	0	0	0.000000	1.738462	1.738462	0.000000	0.000000	0	0	0
387	130	0	0	0.000000	1.900000	1.900000	0.000000	0.000000	0	0	0
388	237	0	0	0.000000	1.097046	1.097046	0.000000	0.000000	0	0	0
389	211	0	0	0.000000	1.232227	1.232227	0.000000	0.000000	0	0	0
390	262	0	0	0.000000	1.438931	1.438931	0.000000	0.000000	0	0	0
391	138	0	0	0.000000	1.884058	1.884058	0.000000	0.000000	0	0	0
392	225	0	0	0.000000	1.155556	1.155556	0.000000	0.000000	0	0	0
393	73	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
394	74	2	0	0.000000	1.743243	1.459459	0.000000	0.000000	0	0	0
395	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
396	124	0	2	0.000000	1.717742	1.717742	0.000000	0.000000	0	0	0
397	149	0	0	0.000000	1.744966	1.744966	0.000000	0.000000	0	0	0
398	173	0	0	0.000000	1.734104	1.734104	0.000000	0.000000	0	0	0
399	48	0	0	0.000000	1.937500	1.937500	0.000000	0.000000	0	0	0
400	191	0	0	0.000000	1.361257	1.251309	0.000000	0.000000	0	0	0
401	130	0	0	0.000000	1.969231	1.969231	0.000000	0.000000	0	0	0
402	130	0	0	0.000000	1.030769	1.030769	0.000000	0.000000	0	0	0
403	130	0	0	0.000000	1.253846	1.253846	0.000000	0.000000	0	0	0
404	130	0	0	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
405	130	0	0	0.000000	1.546154	1.546154	0.000000	0.000000	0	0	0
406	260	0	0	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
407	221	0	0	0.000000	1.529412	1.529412	0.000000	0.000000	0	0	0
408	244	0	0	0.000000	1.356557	1.356557	0.000000	0.000000	0	0	0
409	149	0	0	0.000000	1.744966	1.744966	0.000000	0.000000	0	0	0
410	74	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
411	139	0	0	0.000000	3.539568	3.539568	0.000000	0.000000	0	0	0
412	130	0	0	0.000000	1.807692	1.807692	0.000000	0.000000	0	0	0
413	232	0	0	0.000000	1.120690	1.120690	0.000000	0.000000	0	0	0
414	130	0	0	0.000000	1.753846	1.753846	0.000000	0.000000	0	0	0
415	130	0	0	0.000000	1.161538	1.161538	0.000000	0.000000	0	0	0
416	130	0	0	0.000000	1.246154	1.246154	0.000000	0.000000	0	0	0
417	201	0	0	0.000000	2.014925	2.014925	0.000000	0.000000	0	0	0
418	130	0	0	0.000000	1.384615	1.384615	0.000000	0.000000	0	0	0
419	296	0	0	0.000000	1.317568	1.317568	0.000000	0.000000	0	0	0
420	125	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
421	266	0	0	0.000000	1.954887	1.954887	0.000000	0.000000	0	0	0
422	130	0	0	0.000000	2.123077	2.123077	0.000000	0.000000	0	0	0
423	130	0	0	0.000000	2.000000	1.838462	0.000000	0.000000	0	0	0
424	130	0	0	0.000000	1.753846	1.753846	0.000000	0.000000	0	0	0
425	130	0	0	0.000000	1.400000	1.400000	0.000000	0.000000	0	0	0
426	180	0	0	0.000000	2.600000	2.600000	0.000000	0.000000	0	0	0
427	130	0	0	0.000000	1.030769	1.030769	0.000000	0.000000	0	0	0
428	130	0	0	0.000000	1.461538	1.461538	0.000000	0.000000	0	0	0
429	132	0	0	0.000000	1.969697	1.969697	0.000000	0.000000	0	0	0
430	129	0	0	0.000000	1.852713	1.852713	0.000000	0.000000	0	0	0
431	188	0	0	0.000000	2.345745	2.234043	0.000000	0.000000	0	0	0
432	130	0	0	0.000000	1.953846	1.953846	0.000000	0.000000	0	0	0
433	130	0	0	0.000000	1.938462	1.938462	0.000000	0.000000	0	0	0
434	161	0	0	0.000000	1.614907	1.484472	0.000000	0.000000	0	0	0
435	143	0	0	0.000000	2.132867	2.132867	0.000000	0.000000	0	0	0
436	254	0	0	0.000000	1.535433	1.535433	0.000000	0.000000	0	0	0
437	130	0	0	0.000000	1.361538	1.361538	0.000000	0.000000	0	0	0
438	238	0	0	0.000000	1.630252	1.630252	0.000000	0.000000	0	0	0
439	364	0	0	0.000000	1.785714	1.785714	0.000000	0.000000	0	0	0
440	244	0	0	0.000000	1.065574	1.065574	0.000000	0.000000	0	0	0
441	52	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
442	130	0	0	0.000000	1.961538	1.961538	0.000000	0.000000	0	0	0
443	231	0	0	0.000000	1.688312	1.688312	0.000000	0.000000	0	0	0
444	81	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
445	160	0	0	0.000000	1.656250	1.656250	0.000000	0.000000	0	0	0
446	130	0	0	0.000000	1.492308	1.492308	0.000000	0.000000	0	0	0
447	130	0	0	0.000000	1.192308	1.192308	0.000000	0.000000	0	0	0
448	210	0	0	0.000000	1.309524	1.309524	0.000000	0.000000	0	0	0
449	217	0	0	0.000000	1.198157	1.198157	0.000000	0.000000	0	0	0
450	237	0	0	0.000000	1.097046	1.097046	0.000000	0.000000	0	0	0
451	382	0	0	0.000000	1.361257	1.361257	0.000000	0.000000	0	0	0
452	130	0	0	0.000000	1.553846	1.553846	0.000000	0.000000	0	0	0
453	154	0	0	0.000000	2.461039	2.461039	0.000000	0.000000	0	0	0
454	209	0	0	0.000000	1.483254	1.483254	0.000000	0.000000	0	0	0
455	221	0	0	0.000000	1.176471	1.176471	0.000000	0.000000	0	0	0
456	130	0	0	0.000000	1.338462	1.338462	0.000000	0.000000	0	0	0
457	204	0	0	0.000000	1.274510	1.274510	0.000000	0.000000	0	0	0
458	130	0	0	0.000000	1.561538	1.561538	0.000000	0.000000	0	0	0
459	130	0	0	0.000000	2.246154	2.246154	0.000000	0.000000	0	0	0
460	155	0	0	0.000000	2.516129	2.516129	0.000000	0.000000	0	0	0
461	130	0	0	0.000000	1.076923	1.076923	0.000000	0.000000	0	0	0
462	130	0	0	0.000000	1.515385	1.515385	0.000000	0.000000	0	0	0
463	130	0	0	0.000000	1.123077	1.123077	0.000000	0.000000	0	0	0
464	136	0	0	0.000000	2.433824	2.433824	0.000000	0.000000	0	0	0
465	199	0	0	0.000000	1.653266	1.653266	0.000000	0.000000	0	0	0
466	213	0	0	0.000000	1.192488	1.192488	0.000000	0.000000	0	0	0
467	130	0	0	0.000000	1.900000	1.900000	0.000000	0.000000	0	0	0
468	130	0	0	0.000000	1.192308	1.192308	0.000000	0.000000	0	0	0
469	130	0	0	0.000000	2.015385	2.015385	0.000000	0.000000	0	0	0
470	283	0	0	0.000000	1.600707	1.600707	0.000000	0.000000	0	0	0
471	221	0	0	0.000000	2.253394	2.253394	0.000000	0.000000	0	0	0
472	21	1	1	0.000000	1.285714	1.285714	0.000000	0.000000	0	0	0
473	147	0	0	0.000000	2.394558	2.394558	0.000000	0.000000	0	0	0
474	130	0	0	0.000000	1.992308	1.992308	0.000000	0.000000	0	0	0
475	130	0	0	0.000000	1.838462	1.838462	0.000000	0.000000	0	0	0
476	188	0	0	0.000000	1.382979	1.382979	0.000000	0.000000	0	0	0
477	130	0	0	0.000000	1.415385	1.415385	0.000000	0.000000	0	0	0
478	52	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
479	195	0	0	0.000000	1.641026	1.641026	0.000000	0.000000	0	0	0
480	95	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
481	130	0	0	0.000000	1.800000	1.800000	0.000000	0.000000	0	0	0
482	182	0	0	0.000000	1.428571	1.428571	0.000000	0.000000	0	0	0
483	186	0	0	0.000000	2.096774	2.096774	0.000000	0.000000	0	0	0
484	130	0	0	0.000000	1.946154	1.946154	0.000000	0.000000	0	0	0
485	306	0	0	0.000000	1.699346	1.699346	0.000000	0.000000	0	0	0
486	196	0	0	0.000000	1.591837	1.591837	0.000000	0.000000	0	0	0
487	130	0	0	0.000000	1.507692	1.507692	0.000000	0.000000	0	0	0
488	98	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
489	130	0	0	0.000000	1.330769	1.330769	0.000000	0.000000	0	0	0
490	130	0	0	0.000000	1.038462	1.038462	0.000000	0.000000	0	0	0
491	64	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
492	130	0	0	0.000000	1.861538	1.861538	0.000000	0.000000	0	0	0
493	215	0	0	0.000000	1.311628	1.213953	0.000000	0.000000	0	0	0
494	88	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
495	48	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
496	130	0	0	0.000000	1.684615	1.684615	0.000000	0.000000	0	0	0
497	130	0	0	0.000000	1.238462	1.238462	0.000000	0.000000	0	0	0
498	342	0	0	0.000000	1.140351	1.140351	0.000000	0.000000	0	0	0
499	71	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
500	233	0	0	0.000000	1.115880	1.115880	0.000000	0.000000	0	0	0
501	99	0	0	0.000000	1.949495	1.737374	0.000000	0.000000	0	0	0
502	130	0	0	0.000000	1.376923	1.376923	0.000000	0.000000	0	0	0
503	203	0	0	0.000000	1.280788	1.280788	0.000000	0.000000	0	0	0
504	235	0	0	0.000000	1.208511	1.208511	0.000000	0.000000	0	0	0
505	62	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
506	87	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
507	94	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
508	109	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
509	221	0	0	0.000000	1.687783	1.592760	0.000000	0.000000	0	0	0
510	237	0	0	0.000000	1.097046	1.097046	0.000000	0.000000	0	0	0
511	130	0	0	0.000000	1.115385	1.115385	0.000000	0.000000	0	0	0
512	212	0	0	0.000000	1.226415	1.226415	0.000000	0.000000	0	0	0
513	130	0	0	0.000000	1.323077	1.323077	0.000000	0.000000	0	0	0
514	130	0	0	0.000000	2.615385	2.615385	0.000000	0.000000	0	0	0
515	213	0	0	0.000000	1.220657	1.122066	0.000000	0.000000	0	0	0
516	210	0	0	0.000000	1.780952	1.780952	0.000000	0.000000	0	0	0
517	120	0	0	0.000000	2.000000	1.825000	0.000000	0.000000	0	0	0
518	130	0	0	0.000000	1.530769	1.530769	0.000000	0.000000	0	0	0
519	130	0	0	0.000000	1.330769	1.330769	0.000000	0.000000	0	0	0
520	215	0	0	0.000000	1.734884	1.734884	0.000000	0.000000	0	0	0
521	130	0	0	0.000000	1.115385	1.115385	0.000000	0.000000	0	0	0
522	118	0	0	0.000000	2.127119	2.127119	0.000000	0.000000	0	0	0
523	259	0	0	0.000000	1.444015	1.444015	0.000000	0.000000	0	0	0
524	116	0	0	0.000000	1.818966	1.818966	0.000000	0.000000	0	0	0
525	206	0	0	0.000000	1.262136	1.262136	0.000000	0.000000	0	0	0
526	130	0	0	0.000000	1.476923	1.476923	0.000000	0.000000	0	0	0
527	187	0	0	0.000000	1.390374	1.390374	0.000000	0.000000	0	0	0
528	130	0	0	0.000000	1.330769	1.330769	0.000000	0.000000	0	0	0
529	119	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
530	52	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
531	268	0	0	0.000000	2.511194	2.511194	0.000000	0.000000	0	0	0
532	202	0	0	0.000000	1.930693	1.930693	0.000000	0.000000	0	0	0
533	245	0	0	0.000000	1.600000	1.600000	0.000000	0.000000	0	0	0
534	212	0	0	0.000000	1.226415	1.226415	0.000000	0.000000	0	0	0
535	163	0	0	0.000000	1.595092	1.595092	0.000000	0.000000	0	0	0
536	290	0	0	0.000000	1.344828	1.344828	0.000000	0.000000	0	0	0
537	130	0	0	0.000000	1.646154	1.646154	0.000000	0.000000	0	0	0
538	130	0	0	0.000000	1.038462	1.038462	0.000000	0.000000	0	0	0
539	182	0	0	0.000000	1.675824	1.675824	0.000000	0.000000	0	0	0
540	130	0	0	0.000000	1.853846	1.853846	0.000000	0.000000	0	0	0
541	130	0	0	0.000000	1.569231	1.569231	0.000000	0.000000	0	0	0
542	130	0	0	0.000000	1.430769	1.430769	0.000000	0.000000	0	0	0
543	130	0	0	0.000000	1.730769	1.730769	0.000000	0.000000	0	0	0
544	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
545	251	0	0	0.000000	1.270916	1.270916	0.000000	0.000000	0	0	0
546	130	0	0	0.000000	1.476923	1.476923	0.000000	0.000000	0	0	0
547	242	0	0	0.000000	1.074380	1.074380	0.000000	0.000000	0	0	0
548	106	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
549	188	0	0	0.000000	1.382979	1.271277	0.000000	0.000000	0	0	0
550	130	0	0	0.000000	1.323077	1.323077	0.000000	0.000000	0	0	0
551	225	0	0	0.000000	1.200000	1.200000	0.000000	0.000000	0	0	0
552	246	0	0	0.000000	1.056911	1.056911	0.000000	0.000000	0	0	0
553	130	0	0	0.000000	1.907692	1.907692	0.000000	0.000000	0	0	0
554	130	0	0	0.000000	1.446154	1.446154	0.000000	0.000000	0	0	0
555	130	0	0	0.000000	1.807692	1.807692	0.000000	0.000000	0	0	0
556	57	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
557	100	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
558	215	0	0	0.000000	1.767442	1.767442	0.000000	0.000000	0	0	0
559	187	0	0	0.000000	1.390374	1.390374	0.000000	0.000000	0	0	0
560	138	0	0	0.000000	1.884058	1.884058	0.000000	0.000000	0	0	0
561	198	0	0	0.000000	1.313131	1.313131	0.000000	0.000000	0	0	0
562	119	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
563	257	0	0	0.000000	1.517510	1.517510	0.000000	0.000000	0	0	0
564	259	0	0	0.000000	1.142857	1.142857	0.000000	0.000000	0	0	0
565	79	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
566	268	0	0	0.000000	1.455224	1.455224	0.000000	0.000000	0	0	0
567	106	0	0	0.000000	1.896226	1.896226	0.000000	0.000000	0	0	0
568	287	0	0	0.000000	2.292683	2.292683	0.000000	0.000000	0	0	0
569	130	0	0	0.000000	1.900000	1.900000	0.000000	0.000000	0	0	0
570	118	2	0	0.000000	1.338983	1.338983	0.000000	0.000000	0	0	0
571	21	1	1	0.000000	1.571429	1.571429	0.000000	0.000000	0	0	0
572	130	0	0	0.000000	1.976923	1.976923	0.000000	0.000000	0	0	0
573	130	0	0	0.000000	1.253846	1.253846	0.000000	0.000000	0	0	0
574	296	0	0	0.000000	1.317568	1.317568	0.000000	0.000000	0	0	0
575	204	0	0	0.000000	1.274510	1.171569	0.000000	0.000000	0	0	0
576	208	0	0	0.000000	1.423077	1.423077	0.000000	0.000000	0	0	0
577	401	0	0	0.000000	1.339152	1.286783	0.000000	0.000000	0	0	0
578	277	0	0	0.000000	1.805054	1.805054	0.000000	0.000000	0	0	0
579	135	0	0	0.000000	1.925926	1.925926	0.000000	0.000000	0	0	0
580	205	0	0	0.000000	1.580488	1.478049	0.000000	0.000000	0	0	0
581	130	0	0	0.000000	1.530769	1.530769	0.000000	0.000000	0	0	0
582	209	0	0	0.000000	1.244019	1.244019	0.000000	0.000000	0	0	0
583	95	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
584	130	0	0	0.000000	1.823077	1.823077	0.000000	0.000000	0	0	0
585	250	0	0	0.000000	1.236000	1.236000	0.000000	0.000000	0	0	0
586	130	0	0	0.000000	1.984615	1.984615	0.000000	0.000000	0	0	0
587	130	0	0	0.000000	1.330769	1.330769	0.000000	0.000000	0	0	0
588	130	0	0	0.000000	1.446154	1.446154	0.000000	0.000000	0	0	0
589	181	0	0	0.000000	1.436464	1.436464	0.000000	0.000000	0	0	0
590	130	0	0	0.000000	2.507692	2.507692	0.000000	0.000000	0	0	0
591	152	0	0	0.000000	1.598684	1.598684	0.000000	0.000000	0	0	0
592	101	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
593	130	0	0	0.000000	1.523077	1.523077	0.000000	0.000000	0	0	0
594	142	0	0	0.000000	1.830986	1.830986	0.000000	0.000000	0	0	0
595	128	0	0	0.000000	2.000000	1.835938	0.000000	0.000000	0	0	0
596	89	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
597	130	0	0	0.000000	1.069231	1.069231	0.000000	0.000000	0	0	0
598	130	0	0	0.000000	1.407692	1.407692	0.000000	0.000000	0	0	0
599	250	0	0	0.000000	1.040000	1.040000	0.000000	0.000000	0	0	0
600	204	0	0	0.000000	1.274510	1.274510	0.000000	0.000000	0	0	0
601	183	0	0	0.000000	1.420765	1.420765	0.000000	0.000000	0	0	0
602	185	0	0	0.000000	1.405405	1.291892	0.000000	0.000000	0	0	0
603	130	0	0	0.000000	1.615385	1.615385	0.000000	0.000000	0	0	0
604	103	0	0	0.000000	2.000000	1.796117	0.000000	0.000000	0	0	0
605	181	0	0	0.000000	1.696133	1.696133	0.000000	0.000000	0	0	0
606	161	0	0	0.000000	1.614907	1.614907	0.000000	0.000000	0	0	0
607	160	0	0	0.000000	1.625000	1.493750	0.000000	0.000000	0	0	0
608	130	0	0	0.000000	1.261538	1.261538	0.000000	0.000000	0	0	0
609	130	0	0	0.000000	1.938462	1.938462	0.000000	0.000000	0	0	0
610	130	0	0	0.000000	1.638462	1.638462	0.000000	0.000000	0	0	0
611	130	0	0	0.000000	1.630769	1.630769	0.000000	0.000000	0	0	0
612	207	0	0	0.000000	1.256039	1.256039	0.000000	0.000000	0	0	0
613	171	0	0	0.000000	1.906433	1.906433	0.000000	0.000000	0	0	0
614	130	0	0	0.000000	2.176923	2.176923	0.000000	0.000000	0	0	0
615	130	0	0	0.000000	1.361538	1.361538	0.000000	0.000000	0	0	0
616	130	0	0	0.000000	1.438462	1.438462	0.000000	0.000000	0	0	0
617	301	0	0	0.000000	1.295681	1.295681	0.000000	0.000000	0	0	0
618	204	0	0	0.000000	1.274510	1.274510	0.000000	0.000000	0	0	0
619	141	0	0	0.000000	2.673759	2.673759	0.000000	0.000000	0	0	0
620	130	0	0	0.000000	1.561538	1.561538	0.000000	0.000000	0	0	0
621	130	0	0	0.000000	1.407692	1.407692	0.000000	0.000000	0	0	0
622	130	0	0	0.000000	1.515385	1.515385	0.000000	0.000000	0	0	0
623	130	0	0	0.000000	1.130769	1.130769	0.000000	0.000000	0	0	0
624	238	0	0	0.000000	1.344538	1.256303	0.000000	0.000000	0	0	0
625	247	0	0	0.000000	1.052632	1.052632	0.000000	0.000000	0	0	0
626	152	0	0	0.000000	1.710526	1.710526	0.000000	0.000000	0	0	0
627	247	0	0	0.000000	1.578947	1.578947	0.000000	0.000000	0	0	0
628	271	0	0	0.000000	1.439114	1.439114	0.000000	0.000000	0	0	0
629	155	0	0	0.000000	2.090323	2.090323	0.000000	0.000000	0	0	0
630	130	0	0	0.000000	2.330769	2.330769	0.000000	0.000000	0	0	0
631	130	0	0	0.000000	1.984615	1.984615	0.000000	0.000000	0	0	0
632	46	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
633	130	0	0	0.000000	2.192308	2.192308	0.000000	0.000000	0	0	0
634	231	0	0	0.000000	1.125541	1.125541	0.000000	0.000000	0	0	0
635	88	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
636	271	0	0	0.000000	1.439114	1.439114	0.000000	0.000000	0	0	0
637	174	0	0	0.000000	1.494253	1.494253	0.000000	0.000000	0	0	0
638	130	0	0	0.000000	1.569231	1.569231	0.000000	0.000000	0	0	0
639	130	0	0	0.000000	1.569231	1.569231	0.000000	0.000000	0	0	0
640	99	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
641	130	0	0	0.000000	1.230769	1.230769	0.000000	0.000000	0	0	0
642	221	0	0	0.000000	1.176471	1.176471	0.000000	0.000000	0	0	0
643	243	0	0	0.000000	1.069959	1.069959	0.000000	0.000000	0	0	0
644	130	0	0	0.000000	1.692308	1.530769	0.000000	0.000000	0	0	0
645	151	0	0	0.000000	2.324503	2.324503	0.000000	0.000000	0	0	0
646	130	0	0	0.000000	1.584615	1.584615	0.000000	0.000000	0	0	0
647	112	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
648	239	0	0	0.000000	1.631799	1.631799	0.000000	0.000000	0	0	0
649	53	0	0	0.000000	2.000000	1.603774	0.000000	0.000000	0	0	0
650	169	0	0	0.000000	1.449704	1.449704	0.000000	0.000000	0	0	0
651	136	0	0	0.000000	2.830882	2.830882	0.000000	0.000000	0	0	0
652	182	0	0	0.000000	1.934066	1.934066	0.000000	0.000000	0	0	0
653	130	0	0	0.000000	1.192308	1.192308	0.000000	0.000000	0	0	0
654	130	0	0	0.000000	1.776923	1.776923	0.000000	0.000000	0	0	0
655	110	0	0	0.000000	1.063636	1.063636	0.000000	0.000000	0	0	0
656	222	0	0	0.000000	1.756757	1.756757	0.000000	0.000000	0	0	0
657	130	0	0	0.000000	1.453846	1.453846	0.000000	0.000000	0	0	0
658	194	0	0	0.000000	1.340206	1.340206	0.000000	0.000000	0	0	0
659	228	0	0	0.000000	1.140351	1.140351	0.000000	0.000000	0	0	0
660	130	0	0	0.000000	1.592308	1.592308	0.000000	0.000000	0	0	0
661	189	0	0	0.000000	1.571429	1.571429	0.000000	0.000000	0	0	0
662	143	0	0	0.000000	1.818182	1.818182	0.000000	0.000000	0	0	0
663	130	0	0	0.000000	1.453846	1.453846	0.000000	0.000000	0	0	0
664	226	0	0	0.000000	1.592920	1.592920	0.000000	0.000000	0	0	0
665	358	0	0	0.000000	1.089385	1.089385	0.000000	0.000000	0	0	0
666	177	0	0	0.000000	1.932203	1.932203	0.000000	0.000000	0	0	0
667	130	0	0	0.000000	1.600000	1.600000	0.000000	0.000000	0	0	0
668	130	0	0	0.000000	1.192308	1.192308	0.000000	0.000000	0	0	0
669	212	0	0	0.000000	1.367925	1.367925	0.000000	0.000000	0	0	0
670	230	0	0	0.000000	1.130435	1.130435	0.000000	0.000000	0	0	0
671	130	0	0	0.000000	1.761538	1.761538	0.000000	0.000000	0	0	0
672	213	0	0	0.000000	1.220657	1.220657	0.000000	0.000000	0	0	0
673	120	2	0	0.000000	2.325000	2.325000	0.000000	0.000000	0	0	0
674	21	1	1	0.000000	1.476190	1.476190	0.000000	0.000000	0	0	0
675	179	0	2	0.000000	1.782123	1.782123	0.000000	0.000000	0	0	0
676	105	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
677	236	0	0	0.000000	1.101695	1.101695	0.000000	0.000000	0	0	0
678	130	0	0	0.000000	2.069231	2.069231	0.000000	0.000000	0	0	0
679	130	0	0	0.000000	1.038462	1.038462	0.000000	0.000000	0	0	0
680	310	0	0	0.000000	1.258065	1.258065	0.000000	0.000000	0	0	0
681	130	0	0	0.000000	1.984615	1.984615	0.000000	0.000000	0	0	0
682	219	0	0	0.000000	1.187215	1.187215	0.000000	0.000000	0	0	0
683	149	0	0	0.000000	1.744966	1.744966	0.000000	0.000000	0	0	0
684	194	0	0	0.000000	1.340206	1.340206	0.000000	0.000000	0	0	0
685	309	0	0	0.000000	1.262136	1.262136	0.000000	0.000000	0	0	0
686	187	0	0	0.000000	1.486631	1.486631	0.000000	0.000000	0	0	0
687	220	0	0	0.000000	1.772727	1.772727	0.000000	0.000000	0	0	0
688	130	0	0	0.000000	1.923077	1.923077	0.000000	0.000000	0	0	0
689	130	0	0	0.000000	1.276923	1.276923	0.000000	0.000000	0	0	0
690	130	0	0	0.000000	1.546154	1.546154	0.000000	0.000000	0	0	0
691	130	0	0	0.000000	1.846154	1.846154	0.000000	0.000000	0	0	0
692	130	0	0	0.000000	1.623077	1.623077	0.000000	0.000000	0	0	0
693	148	0	0	0.000000	1.756757	1.756757	0.000000	0.000000	0	0	0
694	171	0	0	0.000000	1.520468	1.520468	0.000000	0.000000	0	0	0
695	130	0	0	0.000000	1.661538	1.661538	0.000000	0.000000	0	0	0
696	130	0	0	0.000000	2.015385	1.853846	0.000000	0.000000	0	0	0
697	179	0	0	0.000000	1.452514	1.452514	0.000000	0.000000	0	0	0
698	130	0	0	0.000000	1.684615	1.684615	0.000000	0.000000	0	0	0
699	139	0	0	0.000000	1.870504	1.870504	0.000000	0.000000	0	0	0
700	177	0	0	0.000000	1.468927	1.468927	0.000000	0.000000	0	0	0
701	193	0	0	0.000000	1.347150	1.347150	0.000000	0.000000	0	0	0
702	250	0	0	0.000000	1.800000	1.800000	0.000000	0.000000	0	0	0
703	223	0	0	0.000000	2.295964	2.295964	0.000000	0.000000	0	0	0
704	154	0	0	0.000000	1.688312	1.688312	0.000000	0.000000	0	0	0
705	130	0	0	0.000000	1.623077	1.623077	0.000000	0.000000	0	0	0
706	195	0	0	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
707	123	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
708	149	0	0	0.000000	1.744966	1.744966	0.000000	0.000000	0	0	0
709	130	0	0	0.000000	2.492308	2.492308	0.000000	0.000000	0	0	0
710	154	0	0	0.000000	1.688312	1.688312	0.000000	0.000000	0	0	0
711	137	0	0	0.000000	1.897810	1.897810	0.000000	0.000000	0	0	0
